letter_id,letter_issue_date,company_name,subject,letter_url,marcs_cms,Year,repeat_company,repeat_marcs
284,09/09/2025,Invigorate Med Spa,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/invigorate-med-spa-715872-09092025,715872.0,2025,0,0
286,09/09/2025,Remedy Meds,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/medical-chemical-corporation-706007-07092025,706007.0,2025,0,0
290,09/09/2025,Alora Pharmaceuticals,False & Misleading Claims/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/alora-pharmaceuticals-716591-09092025,716591.0,2025,0,0
291,09/09/2025,Elite Health Center,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/elite-vapes-698468-12182024,698468.0,2025,0,0
299,09/09/2025,Master Pharmaceuticals Group,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/master-pharmaceuticals-group-715800-09092025,715800.0,2025,0,0
303,09/09/2025,"Get.Fit.Medical, LLC dba Get.Fit.Medical",Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/curexa-east-llc-dba-curexa-663403-09132023,663403.0,2025,0,0
304,09/09/2025,"FWD Care, Inc. dba FWD",Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fwd-care-inc-dba-fwd-716696-09092025,716696.0,2025,0,0
305,09/09/2024,EnviroServe Chemicals & Cleaners Ltd.,CGMP/Finished Pharmaceuticals/Adulterated/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/enviroserve-chemicals-cleaners-ltd-674090-09092024,674090.0,2024,0,0
306,09/09/2022,System Kosmetik Produktionsgesellschaft fur kosmetische Gmbh,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/system-kosmetik-produktionsgesellschaft-fur-kosmetische-gmbh-632727-09092022,632727.0,2022,0,0
307,09/08/2025,PureRawz,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/purerawz-715218-09082025,715218.0,2025,0,0
308,09/07/2021,"McDaniel Water, LLC",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mcdaniel-life-line-llc-571303-05162019,571303.0,2021,0,0
309,09/04/2025,"Shirish M. Gadgeel, M.D.",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/shirish-m-gadgeel-md-716181-09042025,716181.0,2025,0,0
310,09/04/2025,Somerset Therapeutics Private Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/somerset-therapeutics-private-limited-711340-09042025,711340.0,2025,0,0
311,09/03/2024,Avaria Health & Beauty Corp.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/avaria-health-beauty-corp-685248-09032024,685248.0,2024,1,0
312,08/31/2021,247rxpill.in,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/247rxpillin-615313-08312021,615313.0,2021,0,0
313,08/30/2024,"Root Bioscience Brands, LLC dba Naternal",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/root-bioscience-brands-llc-dba-naternal-673646-08302024,673646.0,2024,0,0
314,08/29/2024,Orean Personal Care Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/orean-personal-care-ltd-682813-08292024,682813.0,2024,0,0
315,08/29/2024,Zydus Lifesciences Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zydus-lifesciences-limited-685224-08292024,685224.0,2024,0,0
316,08/27/2025,"Amneal Pharmaceuticals, LLC",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amneal-pharmaceuticals-llc-709894-08272025,709894.0,2025,0,0
318,08/27/2024,SoloVital,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/solovital-688046-08272024,688046.0,2024,0,0
319,08/27/2024,Everymarket Inc.,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/everymarket-inc-688348-08272024,688348.0,2024,0,0
320,08/26/2021,"Kaleido Biosciences, Inc.",Bioresearch Monitoring Program,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kaleido-biosciences-inc-616026-08262021,616026.0,2021,0,0
321,08/25/2025,Green Vitality dba Gr33n,Unapproved New Drugs/Ophthalmic Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/green-vitality-dba-gr33n-710151-08252025,710151.0,2025,0,0
331,08/20/2025,Hikal Limited,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/hikal-limited-709370-08202025,709370.0,2025,0,0
332,08/20/2024,"Julio R. Flamini, M.D./Clinical Integrative Research Center of Atlanta",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/julio-r-flamini-mdclinical-integrative-research-center-atlanta-691123-08202024,691123.0,2024,0,0
333,08/20/2024,"AnuMed International, LLC",Finished Pharmaceutical/Unapproved New Drug/Adulterated/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/anumed-international-llc-674310-08202024,674310.0,2024,0,0
334,08/19/2021,Toyobo Co. Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/toyobo-co-ltd-614177-08192021,614177.0,2021,0,0
335,08/19/2021,"Mahita, LLC dba PushMyCart",Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mahita-llc-dba-pushmycart-616541-08192021,616541.0,2021,0,0
337,08/18/2023,Molluscumaway LLC,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/molluscumaway-llc-650100-08182023,650100.0,2023,0,0
338,08/18/2023,"MolluscumRx, Inc.",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/molluscumrx-inc-648457-08182023,648457.0,2023,0,0
339,08/18/2023,"Nature’s Innovation, Inc.",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natures-innovation-inc-648560-08182023,648560.0,2023,0,0
341,08/18/2023,"Walmart, Inc",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/walmart-inc-720400-12122025,720400.0,2023,0,0
342,08/17/2022,"Zhejiang Tianyu Pharmaceutical Co., Ltd.",CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zhejiang-tianyu-pharmaceutical-co-ltd-631054-08172022,631054.0,2022,0,0
343,08/16/2022,Tramadol US,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tramadol-us-634444-08162022,634444.0,2022,0,0
344,08/15/2024,Media Networks Sydney Pty Limited,Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/media-networks-sydney-pty-limited-687044-08152024,687044.0,2024,0,0
345,08/15/2024,Eugia Pharma Specialities Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/eugia-pharma-specialities-limited-681905-08152024,681905.0,2024,0,0
346,08/15/2024,Intercos Europe S.p.A,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/intercos-europe-spa-682273-08152024,682273.0,2024,0,0
347,08/14/2023,"K. Boeun Pharmaceutical Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/k-boeun-pharmaceutical-co-ltd-665099-08142023,665099.0,2023,0,0
348,08/11/2025,"Everlaan Organics, Inc. dba Maple Organics",CGMP/OTC/Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/everlaan-organics-inc-dba-maple-organics-707956-08112025,707956.0,2025,0,0
349,08/11/2025,"Anhui Hanbon Daily Chemical Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/anhui-hanbon-daily-chemical-co-ltd-708903-08112025,708903.0,2025,0,0
350,08/11/2023,Cosmobeauti Laboratories & Manufacturing Inc.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cosmobeauti-laboratories-manufacturing-inc-657682-08112023,657682.0,2023,0,0
351,08/09/2023,CalmCo LLC previously named Ketomi LLC,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/denison-pharmaceuticals-llc-654226-07262023,654226.0,2023,0,0
353,08/08/2023,"Angela M. Stupi, M.D.",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/angela-m-stupi-md-665471-08082023,665471.0,2023,0,0
354,08/07/2023,"Laavo Clean, S.A. de C.V.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/laavo-clean-sa-de-cv-646574-08072023,646574.0,2023,0,0
355,08/06/2025,Vacation Inc.,OTC/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vacation-inc-706039-08062025,706039.0,2025,0,0
356,08/06/2025,Kalani AB dba Kalani Sunwear,OTC/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kalani-ab-dba-kalani-sunwear-710998-08062025,710998.0,2025,0,0
357,08/06/2025,K & Care Organics,OTC/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/k-care-organics-711000-08062025,711000.0,2025,0,0
358,08/06/2025,Fallien Cosmeceuticals Ltd. dba Fallene Ltd.,OTC/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fallien-cosmeceuticals-ltd-dba-fallene-ltd-711006-08062025,711006.0,2025,0,0
359,08/06/2025,Supergoop!,OTC/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/supergoop-711018-08062025,711018.0,2025,0,0
360,08/04/2023,"Cergomex Imports, LLC",Refusal to Provide Access to and Copying of Records,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cergomex-imports-llc-664362-08042023,664362.0,2023,0,0
361,08/04/2023,GTP International Corp,Refusal to Provide Access to and Copying of Records,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gtp-international-corp-664367-08042023,664367.0,2023,0,0
362,08/04/2022,FluxxLab LLC,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fluxxlab-llc-637158-08042022,637158.0,2022,0,0
363,08/04/2022,"Amazon.com, Inc.",Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amazoncom-inc-662503-12202023,662503.0,2022,1,0
364,08/04/2022,JB Exchange Inc./Justified Laboratories,Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jb-exchange-incjustified-laboratories-631521-08042022,631521.0,2022,0,0
365,08/04/2022,Ariella Naturals,Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ariella-naturals-632509-08042022,632509.0,2022,0,0
366,08/03/2023,"Fancystage Unipessoal, LDA",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fancystage-unipessoal-lda-678453-06042024,678453.0,2023,1,0
367,08/03/2023,Avaria Health & Beauty Corp.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/avaria-health-beauty-corp-685248-09032024,685248.0,2023,1,0
368,08/03/2023,KM Pharmaceutical Co. Ltd.,Refusal to Provide Access to and Copying of Records,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/km-pharmaceutical-co-ltd-663522-08032023,663522.0,2023,0,0
369,08/03/2023,Tan Alize Kozmetik Ve Temizlik Urunleri,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tan-alize-kozmetik-ve-temizlik-urunleri-659854-08032023,659854.0,2023,0,0
370,08/03/2023,"Sangleaf Pharm., Co. Ltd.",Failure to Provide Information,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sangleaf-pharm-co-ltd-663495-08032023,663495.0,2023,0,0
371,08/03/2023,LCC Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lcc-ltd-657336-08032023,657336.0,2023,1,0
372,08/03/2023,Suhan Aerosol,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/suhan-aerosol-663489-08032023,663489.0,2023,0,0
373,08/03/2023,Skyline Herbals Private Limited,Refusal to Provide Access to and Copying of Records,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/skyline-herbals-private-limited-663659-08032023,663659.0,2023,0,0
374,08/03/2023,Daxal Cosmetics Private Limited,Refusal to Provide Access to and Copying of Records,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/daxal-cosmetics-private-limited-663658-08032023,663658.0,2023,0,0
375,08/03/2023,Orchid Lifesciences,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/orchid-lifesciences-663478-08032023,663478.0,2023,0,0
376,08/01/2025,Confer With,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/confer-707691-08012025,707691.0,2025,0,0
377,08/01/2025,www.usaquickmeds.com,Misbranded and Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwusaquickmedscom-713312-08012025,713312.0,2025,0,0
378,08/01/2024,Guangzhou Baiyunshan Jingxiutang Pharmaceutical Co. Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/guangzhou-baiyunshan-jingxiutang-pharmaceutical-co-ltd-675823-08012024,675823.0,2024,0,0
379,07/29/2025,AlzClipp / UniUni,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/alzclipp-uniuni-711274-07292025,711274.0,2025,0,0
380,07/29/2025,cheaptrustedpharmacy.com,Notice of Unlawful Sale of Unapproved Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cheaptrustedpharmacycom-705501-07292025,705501.0,2025,0,0
381,07/28/2025,Health and Natural Beauty USA Corp.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/avaria-health-beauty-corp-685248-09032024,685248.0,2025,0,0
382,07/28/2023,Intas Pharmaceuticals Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/intas-pharmaceuticals-limited-662868-11212023,662868.0,2023,1,0
383,07/25/2024,"Amazon.com, Inc.",Finished Pharmaceuticals/Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amazoncom-inc-662503-12202023,662503.0,2024,1,0
384,07/25/2024,"Walmart, Inc.",Finished Pharmaceuticals/Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/walmart-inc-720400-12122025,720400.0,2024,0,0
385,07/25/2024,ISIS.GOLD,Finished Pharmaceuticals/Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/isisgold-679948-07252024,679948.0,2024,0,0
386,07/25/2024,Skin Beauty Solutions,Finished Pharmaceuticals/Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amazoncom-inc-679523-07252024,679523.0,2024,0,0
387,07/25/2024,Repare Skincare,Finished Pharmaceuticals/Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/repare-skincare-680247-07252024,680247.0,2024,0,0
388,07/25/2024,Matte Beauty,Finished Pharmaceuticals/Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/matte-beauty-679463-07252024,679463.0,2024,0,0
389,07/25/2023,Baxter Healthcare Corporation,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/baxter-healthcare-corporation-654136-07252023,654136.0,2023,0,0
390,07/25/2023,Centaur Pharmaceuticals Private Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/centaur-pharmaceuticals-private-ltd-655231-07252023,655231.0,2023,1,0
391,07/23/2025,Shiva Analyticals Private Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/shiva-analyticals-private-limited-707857-07232025,707857.0,2025,0,0
392,07/22/2024,V10Suppliers.com,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/v10supplierscom-685496-07222024,685496.0,2024,0,0
393,07/21/2023,"Gadget Island, Inc.",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gadget-island-inc-658733-07212023,658733.0,2023,0,0
394,07/21/2022,Jose Miguel Gutierrez Salas,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated/Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jose-miguel-gutierrez-salas-609983-07212022,609983.0,2022,0,0
395,07/20/2023,Medgel Private Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/medgel-private-limited-654085-07202023,654085.0,2023,0,0
396,07/20/2023,Wise Women’s Choice,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wise-womens-choice-658897-07202023,658897.0,2023,0,0
397,07/20/2022,"Guangzhou Orchard Aromatherapy & Skin Care Co., Ltd.",Refusal to Provide Access to and Copying of Records,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/guangzhou-orchard-aromatherapy-skin-care-co-ltd-628678-07202022,628678.0,2022,0,0
398,07/18/2025,"Janssen Vaccines Corp., A Johnson & Johnson Company",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/janssen-vaccines-corp-johnson-johnson-company-713194-07182025,713194.0,2025,0,0
399,07/18/2025,Kabana Skin Care LLC,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kabana-skin-care-llc-710232-07182025,710232.0,2025,0,0
400,07/17/2025,www.mysteroidsmarket.com,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwmysteroidsmarketcom-711353-07172025,711353.0,2025,0,0
401,07/17/2024,Velocity Pharma LLC,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/velocity-pharma-llc-676434-07172024,676434.0,2024,0,0
402,07/16/2025,www.plakini-pharma.com,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwplakini-pharmacom-705185-07162025,705185.0,2025,0,0
403,07/16/2025,www.d-pharmacy.com,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwd-pharmacycom-711075-07162025,711075.0,2025,0,0
404,07/16/2025,www.portmeds.com,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwportmedscom-711585-07162025,711585.0,2025,0,0
405,07/15/2025,"Oasis Medical, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/oasis-medical-inc-707198-07152025,707198.0,2025,0,0
406,07/14/2022,"Daniel Fred Goodman, M.D./Goodman Eye Center",Bioresearch Monitoring Program/Institutional Review Board (IRB),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/daniel-fred-goodman-mdgoodman-eye-center-634247-07142022,634247.0,2022,0,0
407,07/11/2025,Glenmark Pharmaceuticals Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/glenmark-pharmaceuticals-limited-708270-07112025,708270.0,2025,1,0
408,07/11/2024,"Jiangsu Hengrui Pharmaceuticals Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jiangsu-hengrui-pharmaceuticals-co-ltd-679790-07112024,679790.0,2024,0,0
409,07/11/2024,Brassica Pharma Pvt. Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/brassica-pharma-pvt-ltd-679005-07112024,679005.0,2024,0,0
410,07/11/2024,Nowrez & Ismail Shukri Company,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nowrez-ismail-shukri-company-682810-07112024,682810.0,2024,0,0
411,07/09/2025,Scope Health Inc,Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/scope-health-inc-695085-07092025,695085.0,2025,0,0
412,07/09/2025,"Thea Pharma, Inc.",Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/thea-pharma-inc-712416-07092025,712416.0,2025,0,0
413,07/09/2025,"Revitalize Energy, Inc.",Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/revitalize-energy-inc-712417-07092025,712417.0,2025,0,0
414,07/09/2025,"EyeTech One, LLC",Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/eyetech-one-llc-712438-07092025,712438.0,2025,0,0
415,07/09/2025,Covalent Medical,Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/covalent-medical-695839-07092025,695839.0,2025,0,0
416,07/09/2025,Medical Chemical Corporation,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/medical-chemical-corporation-706007-07092025,706007.0,2025,0,0
417,07/09/2025,Gussyup LLC dba Private Label Grooming,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gussyup-llc-dba-private-label-grooming-709488-07092025,709488.0,2025,0,0
418,07/09/2024,Cholrem Pty Ltd dba Cholrem and Cholrem Pharmaceuticals,Finished Pharmaceuticals/Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cholrem-pty-ltd-dba-cholrem-and-cholrem-pharmaceuticals-684036-07092024,684036.0,2024,0,0
419,07/08/2024,"YangZhou SuXiang Medical Instrument Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/yangzhou-suxiang-medical-instrument-co-ltd-686655-07082024,686655.0,2024,0,0
420,07/06/2022,Elite Supplement Center LLC and Elite Training Facility LLC,Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/elite-supplement-center-llc-and-elite-training-facility-llc-627498-07062022,627498.0,2022,0,0
421,07/03/2023,"Sunshine Trading Company, Inc. dba Nova Tea and Nova Kratom",Unapproved New Drugs,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sunshine-trading-company-inc-dba-nova-tea-and-nova-kratom-660633-07032023,660633.0,2023,0,0
422,07/02/2025,"Exela Pharma Sciences, LLC",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/exela-pharma-sciences-llc-709859-07022025,709859.0,2025,0,0
423,07/02/2025,"Daewoo Pharmaceutical Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/daewoo-pharmaceutical-co-ltd-706371-07022025,706371.0,2025,0,0
424,07/02/2024,"Premier Manufacturing Products, LLC",Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/premier-manufacturing-products-llc-678912-07022024,678912.0,2024,0,0
425,06/30/2022,Herbsens Botanicals,Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/herbsens-botanicals-634373-06302022,634373.0,2022,0,0
426,06/30/2022,Klarity Kratom,Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/klarity-kratom-634501-06302022,634501.0,2022,0,0
